,Latitude,Longitude,cluster,cluster_n
996,64.0,20.25,10,10
997,64.0,20.5,10,10
998,64.0,20.75,10,10
999,64.0,23.5,10,10
1000,64.0,23.75,10,10
1001,64.0,24.0,10,10
1002,64.0,24.25,10,10
1003,64.0,24.5,10,10
1004,64.0,24.75,10,10
1005,64.0,25.0,10,10
1006,63.75,8.75,12,12
1007,63.75,9.75,12,12
1008,63.75,10.0,12,12
1009,63.75,10.25,12,12
1010,63.75,10.5,12,12
1011,63.75,10.75,12,12
1012,63.75,11.25,12,12
1013,63.75,11.5,12,12
1014,63.75,11.75,12,12
1015,63.75,12.0,12,12
1016,63.75,12.25,12,12
1017,63.75,12.5,12,12
1018,63.75,12.75,11,12
1019,63.75,13.0,12,12
1020,63.75,13.25,2,2
1021,63.75,13.5,2,2
1022,63.75,13.75,2,2
1023,63.75,14.0,2,2
1024,63.75,14.25,2,2
1025,63.75,14.5,2,2
1026,63.75,14.75,2,2
1027,63.75,15.0,2,2
1028,63.75,15.25,2,2
1029,63.75,15.5,10,2
1030,63.75,15.75,10,2
1031,63.75,16.0,10,2
1032,63.75,16.25,10,10
1033,63.75,16.5,10,10
1034,63.75,16.75,10,10
1035,63.75,17.0,10,10
1036,63.75,17.25,10,10
1037,63.75,17.5,10,10
1038,63.75,17.75,10,10
1039,63.75,18.0,10,10
1040,63.75,18.25,10,10
1041,63.75,18.5,10,10
1042,63.75,18.75,10,10
1043,63.75,19.0,10,10
1044,63.75,19.25,10,10
1045,63.75,19.5,10,10
1046,63.75,19.75,10,10
1047,63.75,20.0,10,10
1048,63.75,20.25,10,10
1049,63.75,23.0,10,10
1050,63.75,23.25,10,10
1051,63.75,23.5,10,10
1052,63.75,23.75,10,10
1053,63.75,24.0,10,10
1054,63.75,24.25,10,10
1055,63.75,24.5,10,10
1056,63.75,24.75,10,10
1057,63.75,25.0,10,10
1058,63.5,8.5,12,12
1059,63.5,8.75,12,12
1060,63.5,9.0,12,12
1061,63.5,9.25,12,12
1062,63.5,9.5,12,12
1063,63.5,9.75,12,12
1064,63.5,10.75,12,12
1065,63.5,11.0,12,12
1066,63.5,11.25,12,12
1067,63.5,11.5,12,12
1068,63.5,11.75,11,12
1069,63.5,12.0,11,12
1070,63.5,12.25,11,11
1071,63.5,12.5,12,11
1072,63.5,12.75,12,11
1073,63.5,13.0,12,11
1074,63.5,13.25,2,2
1075,63.5,13.5,2,2
1076,63.5,13.75,2,2
1077,63.5,14.0,2,2
1078,63.5,14.25,2,2
1079,63.5,14.5,2,2
1080,63.5,14.75,2,2
1081,63.5,15.0,2,2
1082,63.5,15.25,2,2
1083,63.5,15.5,2,2
1084,63.5,15.75,2,2
1085,63.5,16.0,2,2
1086,63.5,16.25,2,10
1087,63.5,16.5,10,10
1088,63.5,16.75,2,10
1089,63.5,17.0,10,10
1090,63.5,17.25,10,10
1091,63.5,17.5,10,10
1092,63.5,17.75,10,10
1093,63.5,18.0,10,10
1094,63.5,18.25,10,10
1095,63.5,18.5,10,10
1096,63.5,18.75,10,10
1097,63.5,19.0,10,10
1098,63.5,19.25,10,10
1099,63.5,19.5,10,10
1100,63.5,19.75,10,10
1101,63.5,22.5,10,10
1102,63.5,22.75,10,10
1103,63.5,23.0,10,10
1104,63.5,23.25,10,10
1105,63.5,23.5,10,10
1106,63.5,23.75,10,10
1107,63.5,24.0,10,10
1108,63.5,24.25,10,10
1109,63.5,24.5,10,10
1110,63.5,24.75,10,10
1111,63.5,25.0,10,10
1112,63.25,8.25,12,12
1113,63.25,8.5,12,12
1114,63.25,8.75,12,12
1115,63.25,9.0,12,12
1116,63.25,9.25,12,12
1117,63.25,9.5,12,12
1118,63.25,9.75,12,12
1119,63.25,10.0,12,12
1120,63.25,10.25,12,12
1121,63.25,10.5,12,12
1122,63.25,10.75,12,12
1123,63.25,11.0,12,12
1124,63.25,11.25,12,11
1125,63.25,11.5,11,11
1126,63.25,11.75,11,11
1127,63.25,12.0,11,11
1128,63.25,12.25,12,11
1129,63.25,12.5,12,11
1130,63.25,12.75,12,11
1131,63.25,13.0,11,2
1132,63.25,13.25,2,2
1133,63.25,13.5,2,2
1134,63.25,13.75,2,2
1135,63.25,14.0,2,2
1136,63.25,14.25,2,2
1137,63.25,14.5,2,2
1138,63.25,14.75,2,2
1139,63.25,15.0,2,2
1140,63.25,15.25,2,2
1141,63.25,15.5,10,2
1142,63.25,15.75,2,2
1143,63.25,16.0,2,2
1144,63.25,16.25,2,10
1145,63.25,16.5,2,10
1146,63.25,16.75,10,10
1147,63.25,17.0,10,10
1148,63.25,17.25,10,10
1149,63.25,17.5,10,10
1150,63.25,17.75,10,10
1151,63.25,18.0,10,10
1152,63.25,18.25,10,10
1153,63.25,18.5,10,10
1154,63.25,18.75,10,10
1155,63.25,19.0,10,10
1156,63.25,22.25,10,10
1157,63.25,22.5,10,10
1158,63.25,22.75,10,10
1159,63.25,23.0,10,10
1160,63.25,23.25,10,10
1161,63.25,23.5,10,10
1162,63.25,23.75,10,10
1163,63.25,24.0,10,10
1164,63.25,24.25,10,10
1165,63.25,24.5,10,10
1166,63.25,24.75,10,10
1167,63.25,25.0,10,10
1168,63.0,7.5,12,11
1169,63.0,7.75,12,11
1170,63.0,8.0,12,12
1171,63.0,8.5,12,12
1172,63.0,8.75,12,12
1173,63.0,9.0,12,12
1174,63.0,9.25,12,12
1175,63.0,9.5,12,12
1176,63.0,9.75,12,12
1177,63.0,10.0,12,12
1178,63.0,10.25,12,12
1179,63.0,10.5,12,12
1180,63.0,10.75,11,12
1181,63.0,11.0,11,11
1182,63.0,11.25,11,11
1183,63.0,11.5,11,11
1184,63.0,11.75,11,11
1185,63.0,12.0,11,11
1186,63.0,12.25,11,11
1187,63.0,12.5,11,11
1188,63.0,12.75,11,2
1189,63.0,13.0,11,2
1190,63.0,13.25,11,2
1191,63.0,13.5,11,2
1192,63.0,13.75,2,2
1193,63.0,14.0,2,2
1194,63.0,14.25,2,2
1195,63.0,14.5,2,2
1196,63.0,14.75,2,2
1197,63.0,15.0,2,2
1198,63.0,15.25,2,2
1199,63.0,15.5,2,2
1200,63.0,15.75,2,2
1201,63.0,16.0,2,2
1202,63.0,16.25,2,2
1203,63.0,16.5,2,10
1204,63.0,16.75,2,10
1205,63.0,17.0,10,10
1206,63.0,17.25,10,10
1207,63.0,17.5,10,10
1208,63.0,17.75,10,10
1209,63.0,18.0,10,10
1210,63.0,18.25,10,10
1211,63.0,21.5,10,10
1212,63.0,21.75,10,10
1213,63.0,22.0,10,10
1214,63.0,22.25,10,10
1215,63.0,22.5,10,10
1216,63.0,22.75,10,10
1217,63.0,23.0,10,10
1218,63.0,23.25,10,10
1219,63.0,23.5,10,10
1220,63.0,23.75,10,10
1221,63.0,24.0,10,10
1222,63.0,24.25,10,10
1223,63.0,24.5,10,10
1224,63.0,24.75,10,10
1225,63.0,25.0,10,10
1226,62.75,7.0,12,11
1227,62.75,7.5,12,11
1228,62.75,7.75,12,11
1229,62.75,8.25,12,11
1230,62.75,8.5,12,12
1231,62.75,8.75,11,11
1232,62.75,9.0,11,11
1233,62.75,9.25,11,11
1234,62.75,9.5,11,11
1235,62.75,9.75,11,11
1236,62.75,10.0,2,11
1237,62.75,10.25,2,11
1238,62.75,10.5,11,11
1239,62.75,10.75,11,11
1240,62.75,11.0,11,11
1241,62.75,11.25,11,11
1242,62.75,11.5,11,11
1243,62.75,11.75,11,11
1244,62.75,12.0,11,11
1245,62.75,12.25,11,2
1246,62.75,12.5,2,2
1247,62.75,12.75,11,2
1248,62.75,13.0,11,2
1249,62.75,13.25,2,2
1250,62.75,13.5,2,2
1251,62.75,13.75,2,2
1252,62.75,14.0,2,2
1253,62.75,14.25,2,2
1254,62.75,14.5,2,2
1255,62.75,14.75,2,2
1256,62.75,15.0,2,2
1257,62.75,15.25,2,2
1258,62.75,15.5,2,2
1259,62.75,15.75,2,2
1260,62.75,16.0,2,2
1261,62.75,16.25,10,2
1262,62.75,16.5,2,10
1263,62.75,16.75,10,10
1264,62.75,17.0,10,10
1265,62.75,17.25,10,10
1266,62.75,17.5,10,10
1267,62.75,17.75,10,10
1268,62.75,21.25,10,10
1269,62.75,21.5,10,10
1270,62.75,21.75,10,10
1271,62.75,22.0,10,10
1272,62.75,22.25,10,10
1273,62.75,22.5,10,10
1274,62.75,22.75,10,10
1275,62.75,23.0,10,10
1276,62.75,23.25,10,10
1277,62.75,23.5,10,10
1278,62.75,23.75,10,10
1279,62.75,24.0,10,10
1280,62.75,24.25,10,10
1281,62.75,24.5,10,10
1282,62.75,24.75,10,10
1283,62.75,25.0,10,10
1284,62.5,6.25,12,12
1285,62.5,6.5,12,12
1286,62.5,6.75,12,12
1287,62.5,7.0,11,11
1288,62.5,7.25,11,11
1289,62.5,7.5,12,11
1290,62.5,7.75,12,11
1291,62.5,8.0,11,11
1292,62.5,8.25,11,11
1293,62.5,8.5,11,11
1294,62.5,8.75,11,11
1295,62.5,9.0,12,11
1296,62.5,9.25,11,11
1297,62.5,9.5,11,11
1298,62.5,9.75,11,11
1299,62.5,10.0,11,11
1300,62.5,10.25,2,11
1301,62.5,10.5,11,11
1302,62.5,10.75,11,2
1303,62.5,11.0,2,2
1304,62.5,11.25,2,2
1305,62.5,11.5,2,2
1306,62.5,11.75,2,2
1307,62.5,12.0,2,2
1308,62.5,12.25,2,2
1309,62.5,12.5,2,2
1310,62.5,12.75,2,2
1311,62.5,13.0,2,2
1312,62.5,13.25,2,2
1313,62.5,13.5,2,2
1314,62.5,13.75,2,2
1315,62.5,14.0,2,2
1316,62.5,14.25,2,2
1317,62.5,14.5,2,2
1318,62.5,14.75,2,2
1319,62.5,15.0,2,2
1320,62.5,15.25,10,2
1321,62.5,15.5,10,2
1322,62.5,15.75,2,2
1323,62.5,16.0,10,2
1324,62.5,16.25,10,10
1325,62.5,16.5,2,10
1326,62.5,16.75,10,10
1327,62.5,17.0,10,10
1328,62.5,17.25,10,10
1329,62.5,17.5,10,10
1330,62.5,21.25,0,10
1331,62.5,21.5,10,10
1332,62.5,21.75,10,10
1333,62.5,22.0,10,10
1334,62.5,22.25,10,10
1335,62.5,22.5,10,10
1336,62.5,22.75,10,10
1337,62.5,23.0,10,10
1338,62.5,23.25,10,10
1339,62.5,23.5,10,10
1340,62.5,23.75,10,10
1341,62.5,24.0,10,10
1342,62.5,24.25,10,10
1343,62.5,24.5,10,10
1344,62.5,24.75,10,10
1345,62.5,25.0,10,10
1346,62.25,5.5,12,12
1347,62.25,5.75,12,12
1348,62.25,6.0,12,12
1349,62.25,6.25,11,12
1350,62.25,6.5,12,11
1351,62.25,6.75,11,11
1352,62.25,7.0,12,11
1353,62.25,7.25,12,11
1354,62.25,7.5,11,11
1355,62.25,7.75,11,11
1356,62.25,8.0,11,11
1357,62.25,8.25,11,11
1358,62.25,8.5,11,11
1359,62.25,8.75,11,11
1360,62.25,9.0,11,11
1361,62.25,9.25,11,11
1362,62.25,9.5,11,11
1363,62.25,9.75,11,2
1364,62.25,10.0,11,2
1365,62.25,10.25,11,2
1366,62.25,10.5,2,2
1367,62.25,10.75,2,2
1368,62.25,11.0,11,2
1369,62.25,11.25,11,2
1370,62.25,11.5,2,2
1371,62.25,11.75,2,2
1372,62.25,12.0,2,2
1373,62.25,12.25,2,2
1374,62.25,12.5,2,2
1375,62.25,12.75,2,2
1376,62.25,13.0,2,2
1377,62.25,13.25,2,2
1378,62.25,13.5,2,2
1379,62.25,13.75,2,2
1380,62.25,14.0,2,2
1381,62.25,14.25,2,2
1382,62.25,14.5,2,2
1383,62.25,14.75,2,2
1384,62.25,15.0,10,2
1385,62.25,15.25,10,2
1386,62.25,15.5,10,2
1387,62.25,15.75,2,10
1388,62.25,16.0,2,10
1389,62.25,16.25,2,10
1390,62.25,16.5,2,10
1391,62.25,16.75,10,10
1392,62.25,17.0,10,10
1393,62.25,17.25,10,10
1394,62.25,17.5,10,10
1395,62.25,21.5,10,10
1396,62.25,21.75,10,10
1397,62.25,22.0,10,10
1398,62.25,22.25,10,10
1399,62.25,22.5,10,10
1400,62.25,22.75,10,10
1401,62.25,23.0,10,10
1402,62.25,23.25,10,10
1403,62.25,23.5,10,10
1404,62.25,23.75,10,10
1405,62.25,24.0,10,10
1406,62.25,24.25,10,10
1407,62.25,24.5,10,10
1408,62.25,24.75,10,10
1409,62.25,25.0,10,10
1410,62.0,5.25,12,12
1411,62.0,5.5,12,12
1412,62.0,5.75,12,12
1413,62.0,6.0,12,12
1414,62.0,6.25,11,12
1415,62.0,6.5,12,11
1416,62.0,6.75,11,11
1417,62.0,7.0,11,11
1418,62.0,7.25,11,11
1419,62.0,7.5,11,11
1420,62.0,7.75,11,11
1421,62.0,8.0,11,11
1422,62.0,8.25,11,11
1423,62.0,8.5,11,11
1424,62.0,8.75,11,11
1425,62.0,9.0,11,11
1426,62.0,9.25,2,11
1427,62.0,9.5,11,11
1428,62.0,9.75,11,2
1429,62.0,10.0,2,2
1430,62.0,10.25,2,2
1431,62.0,10.5,2,2
1432,62.0,10.75,2,2
1433,62.0,11.0,2,2
1434,62.0,11.25,2,2
1435,62.0,11.5,2,2
1436,62.0,11.75,2,2
1437,62.0,12.0,2,2
1438,62.0,12.25,2,2
1439,62.0,12.5,2,2
1440,62.0,12.75,2,2
1441,62.0,13.0,2,2
1442,62.0,13.25,2,2
1443,62.0,13.5,2,2
1444,62.0,13.75,2,2
1445,62.0,14.0,2,2
1446,62.0,14.25,10,2
1447,62.0,14.5,2,2
1448,62.0,14.75,2,2
1449,62.0,15.0,2,2
1450,62.0,15.25,10,10
1451,62.0,15.5,10,10
1452,62.0,15.75,10,10
1453,62.0,16.0,10,10
1454,62.0,16.25,10,10
1455,62.0,16.5,10,10
1456,62.0,16.75,10,10
1457,62.0,17.0,10,10
1458,62.0,17.25,10,10
1459,62.0,21.5,10,10
1460,62.0,21.75,10,10
1461,62.0,22.0,10,10
1462,62.0,22.25,10,10
1463,62.0,22.5,10,10
1464,62.0,22.75,10,10
1465,62.0,23.0,10,10
1466,62.0,23.25,10,10
1467,62.0,23.5,10,10
1468,62.0,23.75,10,10
1469,62.0,24.0,10,10
1470,62.0,24.25,10,10
1471,62.0,24.5,10,10
1472,62.0,24.75,10,10
1473,62.0,25.0,10,10
1474,61.75,5.0,12,12
1475,61.75,5.25,12,12
1476,61.75,5.5,11,12
1477,61.75,5.75,11,12
1478,61.75,6.0,11,12
1479,61.75,6.25,12,12
1480,61.75,6.5,12,11
1481,61.75,6.75,11,11
1482,61.75,7.0,11,11
1483,61.75,7.25,11,11
1484,61.75,7.5,11,11
1485,61.75,7.75,11,11
1486,61.75,8.0,11,11
1487,61.75,8.25,11,11
1488,61.75,8.5,11,11
1489,61.75,8.75,11,11
1490,61.75,9.0,2,11
1491,61.75,9.25,2,11
1492,61.75,9.5,2,2
1493,61.75,9.75,2,2
1494,61.75,10.0,2,2
1495,61.75,10.25,2,2
1496,61.75,10.5,2,2
1497,61.75,10.75,10,2
1498,61.75,11.0,2,2
1499,61.75,11.25,2,2
1500,61.75,11.5,2,2
1501,61.75,11.75,2,2
1502,61.75,12.0,2,2
1503,61.75,12.25,2,2
1504,61.75,12.5,2,2
1505,61.75,12.75,2,2
1506,61.75,13.0,10,2
1507,61.75,13.25,10,2
1508,61.75,13.5,2,2
1509,61.75,13.75,2,2
1510,61.75,14.0,2,2
1511,61.75,14.25,2,2
1512,61.75,14.5,2,2
1513,61.75,14.75,2,10
1514,61.75,15.0,10,10
1515,61.75,15.25,2,10
1516,61.75,15.5,2,10
1517,61.75,15.75,10,10
1518,61.75,16.0,10,10
1519,61.75,16.25,10,10
1520,61.75,16.5,10,10
1521,61.75,16.75,10,10
1522,61.75,17.0,10,10
1523,61.75,17.25,10,10
1524,61.75,21.75,10,10
1525,61.75,22.0,10,10
1526,61.75,22.25,10,10
1527,61.75,22.5,10,10
1528,61.75,22.75,10,10
1529,61.75,23.0,10,10
1530,61.75,23.25,10,10
1531,61.75,23.5,10,10
1532,61.75,23.75,10,10
1533,61.75,24.0,10,10
1534,61.75,24.25,10,10
1535,61.75,24.5,10,10
1536,61.75,24.75,10,10
1537,61.75,25.0,10,10
1538,61.5,5.5,12,12
1539,61.5,5.75,12,12
1540,61.5,6.0,12,12
1541,61.5,6.25,12,11
1542,61.5,6.5,11,11
1543,61.5,6.75,11,11
1544,61.5,7.0,12,11
1545,61.5,7.25,11,11
1546,61.5,7.5,11,11
1547,61.5,7.75,11,11
1548,61.5,8.0,11,11
1549,61.5,8.25,11,11
1550,61.5,8.5,11,11
1551,61.5,8.75,11,11
1552,61.5,9.0,11,11
1553,61.5,9.25,2,2
1554,61.5,9.5,2,2
1555,61.5,9.75,2,2
1556,61.5,10.0,2,2
1557,61.5,10.25,2,2
1558,61.5,10.5,2,2
1559,61.5,10.75,2,2
1560,61.5,11.0,2,2
1561,61.5,11.25,10,2
1562,61.5,11.5,2,2
1563,61.5,11.75,2,2
1564,61.5,12.0,2,2
1565,61.5,12.25,2,2
1566,61.5,12.5,2,2
1567,61.5,12.75,2,2
1568,61.5,13.0,2,2
1569,61.5,13.25,10,2
1570,61.5,13.5,10,2
1571,61.5,13.75,2,2
1572,61.5,14.0,2,2
1573,61.5,14.25,2,10
1574,61.5,14.5,2,10
1575,61.5,14.75,10,10
1576,61.5,15.0,10,10
1577,61.5,15.25,10,10
1578,61.5,15.5,10,10
1579,61.5,15.75,10,10
1580,61.5,16.0,10,10
1581,61.5,16.25,10,10
1582,61.5,16.5,10,10
1583,61.5,16.75,10,10
1584,61.5,17.0,10,10
1585,61.5,21.75,10,10
1586,61.5,22.0,10,10
1587,61.5,22.25,10,10
1588,61.5,22.5,10,10
1589,61.5,22.75,10,10
1590,61.5,23.0,10,10
1591,61.5,23.25,10,10
1592,61.5,23.5,10,10
1593,61.5,23.75,10,10
1594,61.5,24.0,10,10
1595,61.5,24.25,10,10
1596,61.5,24.5,10,10
1597,61.5,24.75,10,10
1598,61.5,25.0,10,10
1599,61.25,5.25,12,12
1600,61.25,5.5,12,12
1601,61.25,5.75,12,12
1602,61.25,6.0,12,12
1603,61.25,6.25,11,11
1604,61.25,6.5,11,11
1605,61.25,6.75,11,11
1606,61.25,7.0,12,11
1607,61.25,7.25,11,11
1608,61.25,7.5,11,11
1609,61.25,7.75,12,11
1610,61.25,8.0,11,11
1611,61.25,8.25,11,11
1612,61.25,8.5,11,11
1613,61.25,8.75,11,11
1614,61.25,9.0,11,2
1615,61.25,9.25,2,2
1616,61.25,9.5,2,2
1617,61.25,9.75,2,2
1618,61.25,10.0,2,2
1619,61.25,10.25,2,2
1620,61.25,10.5,2,2
1621,61.25,10.75,2,2
1622,61.25,11.0,2,2
1623,61.25,11.25,10,2
1624,61.25,11.5,10,2
1625,61.25,11.75,10,2
1626,61.25,12.0,2,2
1627,61.25,12.25,2,2
1628,61.25,12.5,2,2
1629,61.25,12.75,2,2
1630,61.25,13.0,2,2
1631,61.25,13.25,2,2
1632,61.25,13.5,10,10
1633,61.25,13.75,10,10
1634,61.25,14.0,10,10
1635,61.25,14.25,10,10
1636,61.25,14.5,10,10
1637,61.25,14.75,10,10
1638,61.25,15.0,10,10
1639,61.25,15.25,10,10
1640,61.25,15.5,10,10
1641,61.25,15.75,10,10
1642,61.25,16.0,10,10
1643,61.25,16.25,10,10
1644,61.25,16.5,10,10
1645,61.25,16.75,10,10
1646,61.25,17.0,10,10
1647,61.25,21.75,10,10
1648,61.25,22.0,10,10
1649,61.25,22.25,10,10
1650,61.25,22.5,10,10
1651,61.25,22.75,10,10
1652,61.25,23.0,10,10
1653,61.25,23.25,10,10
1654,61.25,23.5,10,10
1655,61.25,23.75,10,10
1656,61.25,24.0,10,10
1657,61.25,24.25,10,10
1658,61.25,24.5,10,10
1659,61.25,24.75,10,10
1660,61.25,25.0,10,10
1661,61.0,5.25,12,12
1662,61.0,5.5,12,12
1663,61.0,5.75,11,12
1664,61.0,6.0,11,11
1665,61.0,6.25,11,11
1666,61.0,6.5,11,11
1667,61.0,6.75,11,11
1668,61.0,7.25,11,11
1669,61.0,7.5,11,11
1670,61.0,7.75,11,11
1671,61.0,8.0,11,11
1672,61.0,8.25,11,11
1673,61.0,8.5,11,11
1674,61.0,8.75,2,11
1675,61.0,9.0,2,2
1676,61.0,9.25,2,2
1677,61.0,9.5,2,2
1678,61.0,9.75,2,2
1679,61.0,10.0,10,2
1680,61.0,10.25,2,2
1681,61.0,10.5,10,2
1682,61.0,10.75,10,10
1683,61.0,11.0,10,10
1684,61.0,11.25,2,10
1685,61.0,11.5,10,10
1686,61.0,11.75,10,10
1687,61.0,12.0,10,10
1688,61.0,12.25,2,10
1689,61.0,12.5,10,10
1690,61.0,12.75,2,10
1691,61.0,13.0,2,10
1692,61.0,13.25,2,10
1693,61.0,13.5,10,10
1694,61.0,13.75,10,10
1695,61.0,14.0,10,10
1696,61.0,14.25,10,10
1697,61.0,14.5,10,10
1698,61.0,14.75,10,10
1699,61.0,15.0,10,10
1700,61.0,15.25,10,10
1701,61.0,15.5,10,10
1702,61.0,15.75,10,10
1703,61.0,16.0,10,10
1704,61.0,16.25,10,10
1705,61.0,16.5,10,10
1706,61.0,16.75,10,10
1707,61.0,17.0,10,10
1708,61.0,21.5,10,10
1709,61.0,21.75,10,10
1710,61.0,22.0,10,10
1711,61.0,22.25,10,10
1712,61.0,22.5,10,10
1713,61.0,22.75,10,10
1714,61.0,23.0,10,10
1715,61.0,23.25,10,10
1716,61.0,23.5,10,10
1717,61.0,23.75,10,10
1718,61.0,24.0,10,10
1719,61.0,24.25,10,10
1720,61.0,24.5,10,10
1721,61.0,24.75,10,10
1722,61.0,25.0,10,10
1723,60.75,5.25,12,12
1724,60.75,5.5,12,12
1725,60.75,5.75,12,12
1726,60.75,6.0,11,11
1727,60.75,6.25,11,11
1728,60.75,6.5,12,11
1729,60.75,6.75,11,11
1730,60.75,7.0,11,11
1731,60.75,7.25,11,11
1732,60.75,7.5,11,11
1733,60.75,7.75,11,11
1734,60.75,8.0,11,11
1735,60.75,8.25,11,11
1736,60.75,8.5,11,11
1737,60.75,8.75,2,11
1738,60.75,9.0,2,2
1739,60.75,9.25,2,2
1740,60.75,9.5,2,2
1741,60.75,9.75,2,2
1742,60.75,10.0,2,2
1743,60.75,10.25,10,2
1744,60.75,10.5,10,10
1745,60.75,10.75,10,10
1746,60.75,11.0,10,10
1747,60.75,11.25,10,10
1748,60.75,11.5,10,10
1749,60.75,11.75,10,10
1750,60.75,12.0,10,10
1751,60.75,12.25,10,10
1752,60.75,12.5,10,10
1753,60.75,12.75,10,10
1754,60.75,13.0,10,10
1755,60.75,13.25,10,10
1756,60.75,13.5,10,10
1757,60.75,13.75,10,10
1758,60.75,14.0,10,10
1759,60.75,14.25,10,10
1760,60.75,14.5,10,10
1761,60.75,14.75,10,10
1762,60.75,15.0,10,10
1763,60.75,15.25,10,10
1764,60.75,15.5,10,10
1765,60.75,15.75,10,10
1766,60.75,16.0,10,10
1767,60.75,16.25,10,10
1768,60.75,16.5,10,10
1769,60.75,16.75,10,10
1770,60.75,17.0,10,10
1771,60.75,17.25,10,10
1772,60.75,21.5,10,10
1773,60.75,21.75,10,10
1774,60.75,22.0,10,10
1775,60.75,22.25,10,10
1776,60.75,22.5,10,10
1777,60.75,22.75,10,10
1778,60.75,23.0,10,10
1779,60.75,23.25,10,10
1780,60.75,23.5,10,10
1781,60.75,23.75,10,10
1782,60.75,24.0,10,10
1783,60.75,24.25,10,10
1784,60.75,24.5,10,10
1785,60.75,24.75,10,10
1786,60.75,25.0,10,10
1787,60.5,-1.5,6,6
1788,60.5,5.25,12,12
1789,60.5,5.5,12,12
1790,60.5,5.75,11,12
1791,60.5,6.0,11,11
1792,60.5,6.25,11,11
1793,60.5,6.5,11,11
1794,60.5,6.75,11,11
1795,60.5,7.0,12,11
1796,60.5,7.25,11,11
1797,60.5,7.5,11,11
1798,60.5,7.75,11,11
1799,60.5,8.0,11,11
1800,60.5,8.25,11,11
1801,60.5,8.5,2,11
1802,60.5,8.75,2,2
1803,60.5,9.0,2,2
1804,60.5,9.25,2,2
1805,60.5,9.5,2,2
1806,60.5,9.75,2,2
1807,60.5,10.0,10,2
1808,60.5,10.25,10,10
1809,60.5,10.5,10,10
1810,60.5,10.75,2,10
1811,60.5,11.0,2,10
1812,60.5,11.25,10,10
1813,60.5,11.5,10,10
1814,60.5,11.75,10,10
1815,60.5,12.0,10,10
1816,60.5,12.25,10,10
1817,60.5,12.5,10,10
1818,60.5,12.75,2,10
1819,60.5,13.0,10,10
1820,60.5,13.25,10,10
1821,60.5,13.5,10,10
1822,60.5,13.75,10,10
1823,60.5,14.0,10,10
1824,60.5,14.25,10,10
1825,60.5,14.5,10,10
1826,60.5,14.75,10,10
1827,60.5,15.0,10,10
1828,60.5,15.25,10,10
1829,60.5,15.5,10,10
1830,60.5,15.75,10,10
1831,60.5,16.0,10,10
1832,60.5,16.25,10,10
1833,60.5,16.5,10,10
1834,60.5,16.75,10,10
1835,60.5,17.0,10,10
1836,60.5,17.25,10,10
1837,60.5,17.5,10,10
1838,60.5,17.75,10,10
1839,60.5,18.0,10,10
1840,60.5,22.0,10,10
1841,60.5,22.25,10,10
1842,60.5,22.5,10,10
1843,60.5,22.75,10,10
1844,60.5,23.0,10,10
1845,60.5,23.25,10,10
1846,60.5,23.5,10,10
1847,60.5,23.75,10,10
1848,60.5,24.0,10,10
1849,60.5,24.25,10,10
1850,60.5,24.5,10,10
1851,60.5,24.75,10,10
1852,60.5,25.0,10,10
1853,60.25,-1.5,6,6
1854,60.25,-1.25,6,6
1855,60.25,5.0,12,12
1856,60.25,5.25,12,12
1857,60.25,5.5,12,12
1858,60.25,5.75,12,12
1859,60.25,6.0,12,12
1860,60.25,6.25,11,11
1861,60.25,6.5,11,11
1862,60.25,6.75,11,11
1863,60.25,7.0,11,11
1864,60.25,7.25,11,11
1865,60.25,7.5,11,11
1866,60.25,7.75,11,11
1867,60.25,8.0,11,11
1868,60.25,8.25,11,11
1869,60.25,8.5,11,2
1870,60.25,8.75,2,2
1871,60.25,9.0,2,2
1872,60.25,9.25,2,2
1873,60.25,9.5,11,2
1874,60.25,9.75,2,2
1875,60.25,10.0,10,10
1876,60.25,10.25,10,10
1877,60.25,10.5,2,10
1878,60.25,10.75,2,10
1879,60.25,11.0,10,10
1880,60.25,11.25,10,10
1881,60.25,11.5,10,10
1882,60.25,11.75,10,10
1883,60.25,12.0,10,10
1884,60.25,12.25,10,10
1885,60.25,12.5,10,10
1886,60.25,12.75,10,10
1887,60.25,13.0,10,10
1888,60.25,13.25,10,10
1889,60.25,13.5,10,10
1890,60.25,13.75,10,10
1891,60.25,14.0,10,10
1892,60.25,14.25,10,10
1893,60.25,14.5,10,10
1894,60.25,14.75,10,10
1895,60.25,15.0,10,10
1896,60.25,15.25,10,10
1897,60.25,15.5,10,10
1898,60.25,15.75,10,10
1899,60.25,16.0,10,10
1900,60.25,16.25,10,10
1901,60.25,16.5,10,10
1902,60.25,16.75,10,10
1903,60.25,17.0,10,10
1904,60.25,17.25,10,10
1905,60.25,17.5,10,10
1906,60.25,17.75,10,10
1907,60.25,18.0,10,10
1908,60.25,18.25,10,10
1909,60.25,18.5,10,10
1910,60.25,19.75,10,10
1911,60.25,20.0,10,10
1912,60.25,22.25,10,10
1913,60.25,22.75,10,10
1914,60.25,23.0,10,10
1915,60.25,23.25,10,10
1916,60.25,23.5,10,10
1917,60.25,23.75,10,10
1918,60.25,24.0,10,10
1919,60.25,24.25,10,10
1920,60.25,24.5,10,10
1921,60.25,24.75,10,10
1922,60.25,25.0,10,10
1923,60.0,-1.25,6,6
1924,60.0,5.25,0,12
1925,60.0,5.5,12,12
1926,60.0,6.0,12,12
